"","unique_id","yi","vi","ch4_n","p_num","plant_species","salinity","marsh","season","tide","lat","ch4_method_simple","climate_region","month","sampling_year"
"162",162,6.44303843333727,3,3,"107","Phragmites australis","oligohaline","Yancheng National Natural Reserve","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","September",2011
"163",163,6.58521229638192,3,3,"107","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","September",2011
"164",164,0,3,3,"107","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","September",2011
"165",165,5.62315007318508,3,3,"107","Phragmites australis","oligohaline","Yancheng National Natural Reserve","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","February",2012
"166",166,-3.05589206748961,3,3,"107","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","February",2012
"167",167,-3.47950666823078,3,3,"107","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","February",2012
"168",168,6.0286079234292,3,3,"107","Phragmites australis","oligohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","March",2012
"169",169,3.05589206748961,3,3,"107","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","March",2012
"170",170,-2.42553491805623,3,3,"107","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","March",2012
"171",171,2.02963160879278,5,5,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","April",2012
"172",172,2.30980660008448,5,5,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","April",2012
"173",173,1.6447395780742,5,5,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","April",2012
"174",174,3.55348383180558,8,8,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","August",2012
"175",175,3.98200754812003,8,8,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","August",2012
"176",176,2.42553491805623,8,8,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","August",2012
"177",177,2.62363073595985,4,4,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","December",2012
"178",178,2.30980660008448,4,4,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","December",2012
"179",179,2.02963160879278,4,4,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","December",2012
"180",180,1.38392671373339,5,5,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","Febuary",2012
"181",181,1.85469493709102,5,5,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","Febuary",2012
"182",182,1.0454985730609,5,5,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","Febuary",2012
"183",183,1.38392671373339,2,2,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","January",2012
"184",184,1.85469493709102,2,2,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","January",2012
"185",185,1.0454985730609,2,2,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","winter","mesotidal","33.600157","discrete","subtropical/warm temperate","January",2012
"186",186,3.26643796099033,7,7,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","July",2012
"187",187,3.68682332813572,7,7,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","July",2012
"188",188,2.62363073595985,7,7,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","July",2012
"189",189,2.70980504576868,7,7,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","June",2012
"190",190,3.21779665038004,7,7,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","June",2012
"191",191,2.17925003654284,7,7,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","summer","mesotidal","33.600157","discrete","subtropical/warm temperate","June",2012
"192",192,1.85469493709102,4,4,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","March",2012
"193",193,2.42553491805623,4,4,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","March",2012
"194",194,1.6447395780742,4,4,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","March",2012
"195",195,2.42553491805623,8,8,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","May",2012
"196",196,2.7891947442165,8,8,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","May",2012
"197",197,1.6447395780742,8,8,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","spring","mesotidal","33.600157","discrete","subtropical/warm temperate","May",2012
"198",198,2.70980504576868,4,4,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","November",2012
"199",199,2.7891947442165,4,4,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","November",2012
"200",200,2.02963160879278,4,4,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","November",2012
"201",201,2.93135739802743,8,8,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","October",2012
"202",202,3.51717799638831,8,8,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","October",2012
"203",203,1.85469493709102,8,8,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","October",2012
"204",204,3.39962867403759,6,6,"108","Phragmites australis","oligohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","September",2012
"205",205,4.19098052098846,6,6,"108","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","September",2012
"206",206,2.30980660008448,6,6,"108","Suaeda salsa","mesohaline","Yancheng National Natural Reserve ","fall","mesotidal","33.600157","discrete","subtropical/warm temperate","September",2012
"207",207,1.97727308907934,12,12,"109","Phragmites australis","oligohaline","Yellow River Delta Coastal Wetland Ecology Research Station","summer","microtidal","37.813746","discrete","continental","August",2015
"208",208,-0.83215323635389,12,12,"109","Phragmites australis","oligohaline","Yellow River Delta Coastal Wetland Ecology Research Station","summer","microtidal","37.813746","discrete","continental","July",2015
"209",209,2.42553491805623,6,6,"109","Phragmites australis","oligohaline","Yellow River Delta Coastal Wetland Ecology Research Station","summer","microtidal","37.813746","discrete","continental","June",2015
"210",210,-0.0519415122039855,12,12,"109","Phragmites australis","oligohaline","Yellow River Delta Coastal Wetland Ecology Research Station","fall","microtidal","37.813746","discrete","continental","Ocotober",2015
"211",211,-2.74320725373964,12,12,"109","Phragmites australis","oligohaline","Yellow River Delta Coastal Wetland Ecology Research Station","fall","microtidal","37.813746","discrete","continental","September",2015
"212",212,1.52203544036697,16,16,"11","Spartina patens","polyhaline","Dipper Harbour","summer","macrotidal","45.1","discrete","continental","August",2006
"213",213,1.00589427327215,16,16,"11","Spartina patens","polyhaline","Kouchibouguac ","summer","microtidal","46.133333","discrete","continental","August",2006
"214",214,4.15253256365513,2,2,"110","Phragmites australis","mesohaline","Chongming Dongtan Wetland","spring","mesotidal","31.501302","discrete","subtropical/warm temperate","April",2012
"215",215,4.81564512417347,2,2,"110","Spartina alterniflora","mesohaline","Chongming Dongtan Wetland","spring","mesotidal","31.501302","discrete","subtropical/warm temperate","April",2012
"216",216,5.31423404668779,2,2,"110","Phragmites australis","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.501302","discrete","subtropical/warm temperate","August",2012
"217",217,6.90632158316599,2,2,"110","Spartina alterniflora","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.501302","discrete","subtropical/warm temperate","August",2012
"218",218,4.48333399700104,9,9,"113","Phragmites australis","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.494357","in situ","subtropical/warm temperate","July",2022
"219",219,3.68573548500486,9,9,"113","Phragmites australis","oligohaline","Chongming Dongtan Wetland","fall","mesotidal","31.494357","in situ","subtropical/warm temperate","November",2022
"220",220,5.67579249773041,3,3,"115","Phragmites australis","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","August",2018
"221",221,8.248262549689,3,3,"115","Phragmites australis","oligohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","August",2018
"222",222,7.06314364862609,3,3,"115","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","August",2018
"223",223,5.10329848686884,3,3,"115","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","August",2018
"224",224,3.55348383180558,3,3,"115","Phragmites australis","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","July",2018
"225",225,8.71806220111164,3,3,"115","Phragmites australis","oligohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","July",2018
"226",226,6.77011169150951,3,3,"115","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","July",2018
"227",227,5.16925188871078,3,3,"115","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.600157","in situ","subtropical/warm temperate","July",2018
"228",228,3.77633254188915,3,3,"115","Phragmites australis","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","in situ","subtropical/warm temperate","May",2018
"229",229,8.12516363431261,3,3,"115","Phragmites australis","oligohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","in situ","subtropical/warm temperate","May",2018
"230",230,4.83564322350068,3,3,"115","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","in situ","subtropical/warm temperate","May",2018
"231",231,3.7473762968828,3,3,"115","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.600157","in situ","subtropical/warm temperate","May",2018
"232",232,3.88444404307584,3,3,"115","Phragmites australis","mesohaline","Yancheng National Natural Reserve","fall","mesotidal","33.600157","in situ","subtropical/warm temperate","November",2018
"233",233,8.47342687140139,3,3,"115","Phragmites australis","oligohaline","Yancheng National Natural Reserve","fall","mesotidal","33.600157","in situ","subtropical/warm temperate","November",2018
